ID,Language,Subscription Type,Subscription Event Type,Purchase Store,Purchase Amount,Currency,Subscription Start Date,Subscription Expiration,Days Subscribed,Demo User,Free Trial User,Free Trial Start Date,Free Trial Expiration,Auto Renew,Country,User Type,Lead Platform,Email Subscriber,Push Notifications,Send Count,Open Count,Click Count,Unique Open Count,Unique Click Count,Send Count Group,Open Count Group,Click Count Group,Unique Open Count Group
9222,ESP,Limited,RENEWAL,Web,35.97,USD,1/14/20,7/14/20,182,Yes,No,NULL,NULL,On,US/Canada,Consumer,Web,Yes,Yes,7,3,0,3,0,1,1,1,1
9224,ENG,Limited,INITIAL_PURCHASE,Web,102.59,USD,3/9/20,3/9/21,365,No,Yes,3/13/20,3/20/20,On,US/Canada,Consumer,Web,Yes,Yes,7,1,0,1,0,1,1,1,1
9239,EBR,Limited,INITIAL_PURCHASE,Web,35.97,USD,3/6/20,6/6/20,92,No,No,NULL,NULL,On,US/Canada,Consumer,Web,Yes,Yes,6,0,0,0,0,1,1,1,1
9250,FRA,Limited,RENEWAL,Web,79,USD,5/14/19,2/17/20,279,No,Yes,5/14/19,5/17/19,On,US/Canada,Consumer,Web,Yes,Yes,15,0,0,0,0,1,1,1,1
9251,FRA,Limited,INITIAL_PURCHASE,Web,35.97,USD,3/24/20,6/27/20,95,No,No,NULL,NULL,On,US/Canada,Consumer,Web,Yes,Yes,22,16,0,4,0,1,1,1,1
9256,ALL,Limited,INITIAL_PURCHASE,Web,95.88,USD,3/4/20,3/4/21,365,Yes,No,NULL,NULL,On,Other,Consumer,App,No,Yes,38,0,0,0,0,1,1,1,1
9258,RUS,Limited,INITIAL_PURCHASE,Web,38.49,USD,12/1/19,3/4/20,94,No,Yes,12/1/19,12/4/19,Off,US/Canada,Consumer,Web,Yes,Yes,47,16,0,16,0,1,1,1,1
9265,ENG,Limited,RENEWAL,Web,79,USD,7/22/19,5/15/20,298,No,Yes,7/22/19,7/25/19,On,Europe,Consumer,Web,Yes,Yes,4,0,0,0,0,1,1,1,1
9271,ENG,Limited,INITIAL_PURCHASE,Web,119,USD,7/14/19,1/14/20,184,Yes,No,NULL,NULL,Off,US/Canada,Consumer,App,Yes,Yes,1,0,0,0,0,1,1,1,1
9285,ITA,Limited,RENEWAL,Web,79,USD,7/28/19,1/28/20,184,No,No,NULL,NULL,Off,US/Canada,Consumer,Web,No,Yes,98,10,1,8,1,1,1,1,1
9287,FRA,Limited,INITIAL_PURCHASE,Web,35.97,USD,8/5/19,11/5/19,92,Yes,No,NULL,NULL,Off,US/Canada,Consumer,Web,Yes,Yes,82,0,0,0,0,1,1,1,1
9289,FRA,Limited,INITIAL_PURCHASE,Web,35.97,USD,2/27/20,6/5/20,99,No,Yes,3/2/20,3/5/20,On,US/Canada,Consumer,Web,No,Yes,4,3,3,1,1,1,1,1,1
9292,JPN,Limited,RENEWAL,Web,79,USD,10/24/19,6/1/20,221,No,Yes,10/29/19,11/1/19,Off,US/Canada,Consumer,Web,Yes,Yes,4,0,0,0,0,1,1,1,1
9304,KOR,Limited,INITIAL_PURCHASE,Web,120.19,USD,9/5/19,3/8/20,185,No,Yes,9/5/19,9/8/19,Off,US/Canada,Consumer,Web,Yes,Yes,14,0,0,0,0,1,1,1,1
9311,ESP,Limited,INITIAL_PURCHASE,Web,35.97,USD,2/24/20,6/2/20,99,No,Yes,2/24/20,2/27/20,On,Other,Consumer,Web,No,Yes,5,4,2,2,1,1,1,1,1
9312,ESP,Limited,RENEWAL,Web,119,USD,10/20/19,4/22/20,185,Yes,No,NULL,NULL,Off,US/Canada,Consumer,App,Yes,Yes,6,3,0,2,0,1,1,1,1
9319,JPN,Limited,RENEWAL,Web,79,USD,11/1/19,5/1/20,182,No,No,NULL,NULL,On,Other,Other,Unknown,No,No,7,6,0,3,0,1,1,1,1
9323,ENG,Limited,INITIAL_PURCHASE,Web,95.88,USD,3/27/20,3/27/21,365,Yes,No,NULL,NULL,On,US/Canada,Consumer,Web,Yes,Yes,5,1,0,1,0,1,1,1,1
9324,ENG,Limited,INITIAL_PURCHASE,Web,35.97,USD,2/18/20,5/18/20,90,No,No,NULL,NULL,On,Other,Consumer,Web,Yes,Yes,5,4,0,1,0,1,1,1,1
9326,ESP,Limited,INITIAL_PURCHASE,Web,39,USD,8/14/19,11/17/19,95,No,Yes,8/14/19,8/17/19,Off,US/Canada,Consumer,Web,Yes,Yes,108,0,0,0,0,2,1,1,1
9345,DEU,Limited,INITIAL_PURCHASE,Web,37.91,USD,8/10/19,6/24/20,319,No,Yes,1/13/20,1/16/20,On,US/Canada,Consumer,Web,Yes,Yes,75,0,0,0,0,1,1,1,1
9351,DEU,Limited,INITIAL_PURCHASE,Web,39.5,USD,12/24/19,3/24/20,91,No,No,NULL,NULL,Off,Other,Consumer,Web,No,Yes,0,0,0,0,0,1,1,1,1
9368,ESP,Limited,INITIAL_PURCHASE,Web,35.97,USD,8/24/19,11/24/19,92,No,No,NULL,NULL,Off,Other,Other,Unknown,No,No,6,0,0,0,0,1,1,1,1
9376,FRA,Limited,INITIAL_PURCHASE,Web,38.85,USD,1/16/20,4/16/20,91,Yes,No,NULL,NULL,On,US/Canada,Consumer,App,Yes,Yes,22,0,0,0,0,1,1,1,1
9378,TGL,Limited,INITIAL_PURCHASE,Web,35.97,USD,7/7/19,10/6/19,91,Yes,No,NULL,NULL,Off,US/Canada,Consumer,App,Yes,Yes,107,4,0,1,0,2,1,1,1
9383,ESC,Limited,INITIAL_PURCHASE,Web,104.39,USD,3/18/20,3/18/21,365,No,Yes,3/14/20,3/17/20,Off,US/Canada,Consumer,Web,Yes,Yes,17,10,10,1,1,1,1,1,1
9387,ESP,Limited,INITIAL_PURCHASE,Web,39,USD,9/23/19,4/7/20,197,No,Yes,9/23/19,9/26/19,Off,US/Canada,Consumer,Web,No,Yes,34,34,0,15,0,1,1,1,1
9388,ESP,Limited,INITIAL_PURCHASE,Web,35.97,USD,2/6/20,5/6/20,90,Yes,No,NULL,NULL,On,US/Canada,Consumer,App,Yes,Yes,76,3,3,1,1,1,1,1,1
9390,TGL,Limited,INITIAL_PURCHASE,Web,65.94,USD,11/9/19,5/9/20,182,No,No,NULL,NULL,Off,US/Canada,Consumer,Web,Yes,Yes,2,1,0,1,0,1,1,1,1
9391,ESP,Limited,INITIAL_PURCHASE,Web,39.12,USD,8/30/19,11/30/19,92,No,No,NULL,NULL,Off,US/Canada,Consumer,Web,Yes,Yes,3,0,0,0,0,1,1,1,1
9392,ENG,Limited,RENEWAL,Web,35.97,USD,1/5/20,7/8/20,185,No,No,NULL,NULL,On,Europe,Consumer,Web,No,Yes,5,0,0,0,0,1,1,1,1
9397,ESP,Limited,RENEWAL,Web,79,USD,7/28/19,1/31/20,187,No,Yes,7/28/19,7/31/19,Off,US/Canada,Consumer,Web,Yes,Yes,76,2,0,1,0,1,1,1,1
9410,ENG,Limited,INITIAL_PURCHASE,Web,41.57,USD,12/29/19,4/1/20,94,No,Yes,12/29/19,1/1/20,Off,US/Canada,Consumer,Web,Yes,Yes,68,68,66,3,1,1,1,1,1
9422,FRA,Limited,RENEWAL,Web,79,USD,3/30/19,9/30/19,184,No,No,NULL,NULL,Off,US/Canada,Consumer,Web,Yes,Yes,142,0,0,0,0,2,1,1,1
9423,ITA,Limited,INITIAL_PURCHASE,Web,35.97,USD,2/20/20,5/20/20,90,Yes,No,NULL,NULL,On,US/Canada,Consumer,App,Yes,Yes,12,0,0,0,0,1,1,1,1
9426,HEB,Limited,INITIAL_PURCHASE,Web,35.97,USD,1/24/20,4/24/20,91,No,No,NULL,NULL,On,Other,Other,Unknown,No,No,13,2,0,1,0,1,1,1,1
9431,ITA,Limited,INITIAL_PURCHASE,Web,41.87,USD,11/25/19,2/25/20,92,No,No,NULL,NULL,Off,US/Canada,Consumer,Web,Yes,Yes,57,4,2,3,1,1,1,1,1
9434,ESP,Limited,INITIAL_PURCHASE,Web,35.97,USD,9/22/19,6/25/20,277,No,Yes,3/22/20,3/25/20,On,US/Canada,Consumer,Web,Yes,Yes,77,3,0,1,0,1,1,1,1
9438,FRA,Limited,INITIAL_PURCHASE,Web,37.52,USD,12/14/19,3/24/20,101,No,No,NULL,NULL,Off,Other,Consumer,Web,No,Yes,2,2,0,1,0,1,1,1,1
9448,ESP,Limited,INITIAL_PURCHASE,Web,35.97,USD,3/9/20,6/9/20,92,Yes,No,NULL,NULL,On,US/Canada,Consumer,App,Yes,Yes,123,1,1,1,1,2,1,1,1
9463,FRA,Limited,INITIAL_PURCHASE,Web,84.53,USD,10/7/19,1/7/20,92,Yes,No,NULL,NULL,Off,US/Canada,Consumer,App,No,Yes,87,23,1,21,1,1,1,1,1
9477,FRA,Limited,INITIAL_PURCHASE,Web,39,USD,12/30/19,3/30/20,91,Yes,No,NULL,NULL,Off,US/Canada,Consumer,App,Yes,Yes,4,0,0,0,0,1,1,1,1
9513,ESP,Limited,INITIAL_PURCHASE,Web,38.13,USD,8/20/19,11/24/19,96,No,No,NULL,NULL,Off,US/Canada,Consumer,Web,Yes,Yes,176,5,1,4,1,2,1,1,1
9523,ITA,Limited,INITIAL_PURCHASE,Web,65.94,USD,12/19/19,6/19/20,183,No,No,NULL,NULL,On,Europe,Other,Web,No,Yes,6,6,6,1,1,1,1,1,1
9537,ESP,Limited,INITIAL_PURCHASE,Web,39,USD,7/19/19,2/22/20,218,No,Yes,7/19/19,7/22/19,Off,US/Canada,Consumer,Web,Yes,Yes,26,0,0,0,0,1,1,1,1
9538,DEU,Limited,INITIAL_PURCHASE,Web,39.16,USD,3/25/20,6/28/20,95,No,Yes,3/25/20,3/28/20,On,US/Canada,Consumer,Web,Yes,Yes,4,1,1,1,1,1,1,1,1
9545,ESP,Limited,INITIAL_PURCHASE,Web,71.94,USD,9/6/19,3/6/20,182,No,No,NULL,NULL,Off,US/Canada,Consumer,Web,No,Yes,4,4,2,2,1,1,1,1,1
9547,ENG,Limited,INITIAL_PURCHASE,Web,37.91,USD,1/15/20,4/15/20,91,Yes,No,NULL,NULL,Off,US/Canada,Consumer,App,Yes,Yes,6,3,3,1,1,1,1,1,1
9558,ESP,Limited,INITIAL_PURCHASE,Web,38.85,USD,1/22/20,6/30/20,160,No,Yes,1/22/20,1/25/20,On,US/Canada,Consumer,Web,Yes,Yes,101,3,2,2,1,2,1,1,1
9572,FRA,Limited,INITIAL_PURCHASE,Web,40.95,USD,12/2/19,3/5/20,94,No,Yes,12/2/19,12/5/19,Off,US/Canada,Consumer,Web,No,Yes,34,5,0,5,0,1,1,1,1
9576,ESC,Limited,RENEWAL,Web,79,USD,5/29/19,2/29/20,276,No,No,NULL,NULL,Off,Other,Other,Unknown,No,No,19,13,1,10,1,1,1,1,1
9591,ESP,Limited,RENEWAL,Web,35.97,USD,9/22/19,6/22/20,274,No,No,NULL,NULL,On,US/Canada,Consumer,Web,Yes,Yes,15,14,3,3,1,1,1,1,1
9594,JPN,Limited,INITIAL_PURCHASE,Web,39,USD,12/6/19,3/6/20,91,Yes,No,NULL,NULL,On,US/Canada,Consumer,App,Yes,Yes,22,0,0,0,0,1,1,1,1
9599,ESP,Limited,INITIAL_PURCHASE,Web,41.11,USD,1/1/20,4/1/20,91,No,No,NULL,NULL,Off,Other,Other,Unknown,No,No,11,0,0,0,0,1,1,1,1
9601,POR,Limited,INITIAL_PURCHASE,Web,35.97,USD,3/1/20,6/1/20,92,Yes,No,NULL,NULL,On,US/Canada,Consumer,App,Yes,Yes,34,15,8,4,1,1,1,1,1
9617,ALL,Limited,INITIAL_PURCHASE,Web,95.88,USD,3/31/20,3/31/21,365,No,Yes,3/25/20,3/28/20,On,US/Canada,Consumer,Web,Yes,Yes,6,4,1,3,1,1,1,1,1
9628,TGL,Limited,INITIAL_PURCHASE,Web,71.94,USD,6/21/19,12/21/19,183,No,No,NULL,NULL,On,Other,Other,Web,Yes,Yes,0,0,0,0,0,1,1,1,1
9629,DEU,Limited,RENEWAL,Web,35.97,USD,10/12/19,7/12/20,274,No,No,NULL,NULL,On,US/Canada,Consumer,Web,Yes,Yes,8,6,6,1,1,1,1,1,1
9653,FRA,Limited,INITIAL_PURCHASE,Web,35.97,USD,9/21/19,12/21/19,91,No,No,NULL,NULL,On,Other,Other,Unknown,No,No,0,0,0,0,0,1,1,1,1
9657,ITA,Limited,RENEWAL,Web,35.97,USD,12/20/19,6/20/20,183,No,No,NULL,NULL,On,US/Canada,Consumer,Web,Yes,Yes,5,2,2,1,1,1,1,1,1
9660,FRA,Limited,RENEWAL,Web,35.97,USD,1/22/20,7/22/20,182,Yes,No,NULL,NULL,Off,US/Canada,Consumer,App,Yes,Yes,10,4,2,3,1,1,1,1,1
9674,ITA,Limited,RENEWAL,Web,119,USD,2/1/19,2/1/20,365,No,No,NULL,NULL,Off,US/Canada,Consumer,Web,No,Yes,107,6,1,4,1,2,1,1,1
9683,ITA,Limited,RENEWAL,Web,35.97,USD,11/25/19,5/28/20,185,No,Yes,11/25/19,11/28/19,On,US/Canada,Consumer,Web,Yes,Yes,6,1,0,1,0,1,1,1,1
9687,ESP,Limited,INITIAL_PURCHASE,Web,35.97,USD,8/8/19,11/11/19,95,Yes,No,NULL,NULL,Off,US/Canada,Consumer,App,Yes,Yes,1,0,0,0,0,1,1,1,1
9690,FRA,Limited,RENEWAL,Web,79,USD,6/5/19,12/5/19,183,No,No,NULL,NULL,Off,Other,Other,Unknown,No,No,64,28,0,14,0,1,1,1,1
9693,ESC,Limited,RENEWAL,Web,35.97,USD,1/7/20,7/7/20,182,Yes,No,NULL,NULL,On,US/Canada,Consumer,App,Yes,Yes,7,0,0,0,0,1,1,1,1
9702,ESP,Limited,RENEWAL,App,33.99,USD,12/26/19,6/26/20,183,Yes,No,NULL,NULL,On,US/Canada,Consumer,App,Yes,Yes,4,0,0,0,0,1,1,1,1
9705,ESP,Limited,INITIAL_PURCHASE,Web,119,USD,11/13/19,5/16/20,185,No,Yes,11/13/19,11/16/19,On,US/Canada,Consumer,Web,Yes,Yes,4,4,0,3,0,1,1,1,1
9719,ESP,Limited,INITIAL_PURCHASE,Web,19.99,USD,10/16/19,11/16/19,31,Yes,No,NULL,NULL,Off,US/Canada,Consumer,App,No,Yes,172,162,6,95,3,2,2,1,3
9722,POR,Limited,INITIAL_PURCHASE,Web,37.91,USD,12/12/19,3/12/20,91,No,No,NULL,NULL,Off,Other,Other,Unknown,No,No,12,8,6,2,1,1,1,1,1
9723,ESP,Limited,INITIAL_PURCHASE,Web,35.97,USD,7/25/19,10/25/19,92,Yes,No,NULL,NULL,Off,US/Canada,Consumer,Web,Yes,Yes,164,16,0,6,0,2,1,1,1
9730,FRA,Limited,INITIAL_PURCHASE,Web,38.13,USD,1/18/20,4/23/20,96,No,Yes,1/18/20,1/21/20,Off,US/Canada,Consumer,Web,No,Yes,17,8,7,4,3,1,1,1,1
9738,CHI,Limited,INITIAL_PURCHASE,Web,35.97,USD,7/14/19,6/25/20,347,No,No,NULL,NULL,Off,US/Canada,Consumer,Web,Yes,Yes,18,0,0,0,0,1,1,1,1
9742,FRA,Limited,INITIAL_PURCHASE,Web,35.97,USD,2/24/20,5/24/20,90,No,No,NULL,NULL,On,Other,Other,Unknown,No,No,8,1,0,1,0,1,1,1,1
9754,ESP,Limited,RENEWAL,Web,79,USD,5/8/19,2/9/20,277,No,No,NULL,NULL,Off,US/Canada,Consumer,Web,Yes,Yes,113,22,4,17,1,2,1,1,1
9766,ENG,Limited,INITIAL_PURCHASE,Web,35.97,USD,11/12/19,2/17/20,97,No,No,NULL,NULL,Off,Other,Consumer,Web,No,Yes,0,0,0,0,0,1,1,1,1
9769,DEU,Limited,INITIAL_PURCHASE,Web,35.97,USD,8/15/19,11/20/19,97,Yes,No,NULL,NULL,On,Other,Consumer,App,No,Yes,0,0,0,0,0,1,1,1,1
9774,ALL,Limited,INITIAL_PURCHASE,Web,179,USD,3/3/20,3/3/21,365,No,No,NULL,NULL,On,US/Canada,Consumer,Web,Yes,Yes,7,1,0,1,0,1,1,1,1
9775,CHI,Limited,INITIAL_PURCHASE,Web,35.97,USD,7/9/19,10/9/19,92,No,No,NULL,NULL,Off,US/Canada,Consumer,Web,No,Yes,0,0,0,0,0,1,1,1,1
9783,FRA,Limited,RENEWAL,Web,35.97,USD,12/4/19,6/28/20,207,No,Yes,12/7/19,12/10/19,On,Other,Consumer,Web,No,Yes,2,0,0,0,0,1,1,1,1
9805,ESC,Limited,INITIAL_PURCHASE,Web,35.97,USD,2/17/20,5/29/20,102,No,Yes,2/25/20,2/28/20,On,Other,Consumer,Web,No,Yes,115,51,6,34,3,2,1,1,1
9808,ARA,Limited,RENEWAL,Web,35.97,USD,6/18/19,4/22/20,309,No,No,NULL,NULL,Off,US/Canada,Consumer,Web,Yes,Yes,4,0,0,0,0,1,1,1,1
9821,ESP,Limited,INITIAL_PURCHASE,Web,35.97,USD,9/26/19,12/26/19,91,No,No,NULL,NULL,Off,Other,Other,Unknown,No,No,27,4,3,2,1,1,1,1,1
9827,ESP,Limited,RENEWAL,Web,79,USD,3/18/19,9/18/19,184,No,No,NULL,NULL,Off,US/Canada,Consumer,Web,No,Yes,0,0,0,0,0,1,1,1,1
9833,ESP,Limited,INITIAL_PURCHASE,Web,115.54,USD,9/11/19,3/11/20,182,No,No,NULL,NULL,Off,US/Canada,Other,Web,Yes,Yes,0,0,0,0,0,1,1,1,1
9835,ESP,Limited,INITIAL_PURCHASE,Web,35.97,USD,2/10/20,5/13/20,93,No,Yes,2/10/20,2/13/20,On,Other,Consumer,Web,No,Yes,1,0,0,0,0,1,1,1,1
9839,ALL,Limited,INITIAL_PURCHASE,Web,95.88,USD,3/2/20,3/2/21,365,No,No,NULL,NULL,On,Other,Consumer,Web,No,Yes,0,0,0,0,0,1,1,1,1
9846,KOR,Limited,INITIAL_PURCHASE,Web,35.97,USD,6/26/19,9/26/19,92,No,No,NULL,NULL,Off,US/Canada,Consumer,Web,Yes,Yes,156,0,0,0,0,2,1,1,1
9849,ESP,Limited,INITIAL_PURCHASE,Web,38.58,USD,8/11/19,11/11/19,92,No,No,NULL,NULL,Off,Other,Other,Unknown,No,No,29,0,0,0,0,1,1,1,1
9855,ESP,Limited,INITIAL_PURCHASE,Web,35.97,USD,8/5/19,5/17/20,286,No,Yes,2/5/20,2/8/20,Off,US/Canada,Consumer,Web,Yes,Yes,24,15,7,6,1,1,1,1,1
9859,EBR,Limited,RENEWAL,Web,35.97,USD,11/23/19,5/25/20,184,Yes,No,NULL,NULL,Off,Europe,Consumer,App,No,Yes,1,0,0,0,0,1,1,1,1
9862,ESP,Limited,RENEWAL,Web,79,USD,5/16/19,12/13/19,211,No,No,NULL,NULL,Off,Other,Other,Unknown,No,No,7,0,0,0,0,1,1,1,1
9867,ESP,Limited,INITIAL_PURCHASE,App,59.99,USD,11/6/19,5/6/20,182,Yes,No,NULL,NULL,On,US/Canada,Consumer,App,Yes,Yes,1,0,0,0,0,1,1,1,1
9873,ESP,Limited,RENEWAL,Web,79,USD,1/23/19,10/23/19,273,Yes,No,NULL,NULL,Off,US/Canada,Consumer,App,Yes,Yes,196,29,0,24,0,2,1,1,1
9881,ENG,Limited,INITIAL_PURCHASE,Web,35.97,USD,7/19/19,10/19/19,92,Yes,No,NULL,NULL,Off,US/Canada,Consumer,Web,Yes,Yes,45,0,0,0,0,1,1,1,1
9882,TGL,Limited,INITIAL_PURCHASE,Web,39,USD,12/8/19,3/8/20,91,Yes,No,NULL,NULL,Off,US/Canada,Consumer,App,No,Yes,5,2,1,2,1,1,1,1,1
9890,ESC,Limited,INITIAL_PURCHASE,Web,37.59,USD,12/3/19,3/3/20,91,Yes,No,NULL,NULL,Off,US/Canada,Consumer,App,Yes,Yes,3,0,0,0,0,1,1,1,1
9900,RUS,Limited,INITIAL_PURCHASE,Web,35.97,USD,3/31/20,6/30/20,91,No,No,NULL,NULL,On,Other,Other,Unknown,No,No,1,0,0,0,0,1,1,1,1
9913,TGL,Limited,INITIAL_PURCHASE,Web,35.97,USD,10/30/19,1/30/20,92,No,No,NULL,NULL,Off,Other,Other,Unknown,No,No,15,3,0,2,0,1,1,1,1
9914,ESP,Limited,INITIAL_PURCHASE,Web,35.97,USD,1/19/20,4/27/20,99,No,Yes,1/19/20,1/22/20,On,US/Canada,Consumer,Web,Yes,Yes,20,5,2,3,1,1,1,1,1
9920,FRA,Limited,RENEWAL,Web,35.97,USD,8/24/19,5/27/20,277,No,Yes,8/24/19,8/27/19,On,US/Canada,Consumer,Web,Yes,Yes,21,0,0,0,0,1,1,1,1
9926,ITA,Limited,INITIAL_PURCHASE,Web,65.94,USD,9/7/19,6/11/20,278,No,Yes,9/7/19,9/10/19,Off,US/Canada,Consumer,Web,No,Yes,0,0,0,0,0,1,1,1,1
9927,ITA,Limited,RENEWAL,Web,19.99,USD,6/27/19,8/27/19,61,Yes,No,NULL,NULL,Off,US/Canada,Consumer,App,No,Yes,0,0,0,0,0,1,1,1,1
9946,ENG,Limited,INITIAL_PURCHASE,Web,129,USD,9/15/19,3/15/20,182,No,Yes,9/15/19,9/18/19,Off,US/Canada,Consumer,Web,Yes,Yes,6,0,0,0,0,1,1,1,1
9968,FRA,Limited,RENEWAL,Web,79,USD,6/5/19,3/5/20,274,Yes,No,NULL,NULL,Off,US/Canada,Consumer,Web,No,Yes,46,7,7,2,2,1,1,1,1
9982,DEU,Limited,INITIAL_PURCHASE,Web,38.67,USD,8/24/19,11/24/19,92,No,No,NULL,NULL,Off,Other,Other,Unknown,No,No,0,0,0,0,0,1,1,1,1
10009,ESP,Limited,INITIAL_PURCHASE,Web,35.97,USD,1/14/20,4/20/20,97,No,Yes,1/14/20,1/17/20,On,US/Canada,Consumer,Web,Yes,Yes,18,9,0,3,0,1,1,1,1
10011,ESP,Limited,INITIAL_PURCHASE,Web,35.97,USD,1/14/20,4/19/20,96,No,Yes,1/14/20,1/17/20,Off,US/Canada,Consumer,Web,Yes,Yes,18,11,3,9,2,1,1,1,1
10012,CHI,Limited,INITIAL_PURCHASE,Web,35.97,USD,1/22/20,4/22/20,91,No,No,NULL,NULL,Off,US/Canada,Consumer,Web,Yes,Yes,14,5,0,3,0,1,1,1,1
10015,ESC,Limited,INITIAL_PURCHASE,Web,35.97,USD,9/23/19,12/23/19,91,Yes,No,NULL,NULL,Off,US/Canada,Consumer,Web,Yes,Yes,206,59,0,32,0,3,1,1,1
10019,JPN,Limited,RENEWAL,Web,35.97,USD,12/3/19,6/3/20,183,No,No,NULL,NULL,Off,US/Canada,Consumer,Web,Yes,Yes,13,3,0,1,0,1,1,1,1
10033,ALL,Limited,INITIAL_PURCHASE,Web,95.88,USD,3/27/20,3/27/21,365,No,Yes,3/26/20,3/29/20,Off,US/Canada,Consumer,Web,No,Yes,3,3,1,2,1,1,1,1,1
10035,ESP,Limited,RENEWAL,Web,35.97,USD,1/21/20,7/21/20,182,Yes,No,NULL,NULL,On,US/Canada,Consumer,App,Yes,Yes,6,0,0,0,0,1,1,1,1
10038,ALL,Limited,INITIAL_PURCHASE,Web,95.88,USD,3/20/20,3/20/21,365,Yes,No,NULL,NULL,On,US/Canada,Consumer,App,Yes,Yes,7,0,0,0,0,1,1,1,1
10040,FRA,Limited,RENEWAL,Web,79,USD,8/1/19,5/1/20,274,No,No,NULL,NULL,On,US/Canada,Consumer,Web,Yes,Yes,4,1,0,1,0,1,1,1,1
10050,ENG,Limited,INITIAL_PURCHASE,Web,79,USD,1/10/20,4/19/20,100,No,Yes,1/10/20,1/13/20,Off,US/Canada,Consumer,Web,No,Yes,11,11,4,3,1,1,1,1,1
10052,ESP,Limited,INITIAL_PURCHASE,Web,39,USD,12/30/19,3/30/20,91,Yes,No,NULL,NULL,On,US/Canada,Consumer,App,Yes,Yes,4,1,0,1,0,1,1,1,1
10056,ESP,Limited,INITIAL_PURCHASE,Web,38.13,USD,3/1/20,6/1/20,92,Yes,No,NULL,NULL,On,US/Canada,Consumer,App,Yes,Yes,131,0,0,0,0,2,1,1,1
10062,ESP,Limited,INITIAL_PURCHASE,Web,35.97,USD,6/30/19,9/30/19,92,No,No,NULL,NULL,Off,US/Canada,Consumer,Web,Yes,Yes,80,0,0,0,0,1,1,1,1
10066,LAT,Limited,INITIAL_PURCHASE,Web,89.5,USD,3/1/20,3/1/21,365,No,No,NULL,NULL,Off,Other,Consumer,Web,No,Yes,9,2,0,1,0,1,1,1,1
10068,ESP,Limited,INITIAL_PURCHASE,Web,39,USD,12/8/19,3/8/20,91,Yes,No,NULL,NULL,On,US/Canada,Consumer,Web,Yes,Yes,21,0,0,0,0,1,1,1,1
10083,ESP,Limited,INITIAL_PURCHASE,Web,119,USD,11/10/19,5/10/20,182,Yes,No,NULL,NULL,On,US/Canada,Consumer,App,Yes,Yes,3,0,0,0,0,1,1,1,1
10089,ESP,Limited,INITIAL_PURCHASE,Web,41.46,USD,8/11/19,11/14/19,95,No,Yes,8/11/19,8/14/19,Off,US/Canada,Consumer,Web,Yes,Yes,168,7,0,7,0,2,1,1,1
10103,VIE,Limited,INITIAL_PURCHASE,Web,38.25,USD,10/30/19,1/30/20,92,Yes,No,NULL,NULL,Off,US/Canada,Consumer,App,Yes,Yes,87,4,0,3,0,1,1,1,1
10110,FRA,Limited,RENEWAL,Web,79,USD,3/18/19,9/18/19,184,No,No,NULL,NULL,Off,US/Canada,Consumer,Web,No,Yes,0,0,0,0,0,1,1,1,1
10113,FRA,Limited,INITIAL_PURCHASE,Web,35.97,USD,7/8/19,2/10/20,217,No,Yes,7/8/19,7/11/19,On,Other,Consumer,Web,No,Yes,1,1,0,1,0,1,1,1,1
10132,KOR,Limited,RENEWAL,Web,35.97,USD,10/16/19,7/19/20,277,No,Yes,10/16/19,10/19/19,On,US/Canada,Consumer,Web,Yes,Yes,3,0,0,0,0,1,1,1,1
10142,ENG,Limited,INITIAL_PURCHASE,Web,35.97,USD,7/19/19,10/31/19,104,No,No,NULL,NULL,Off,US/Canada,Consumer,Web,Yes,Yes,95,3,1,3,1,1,1,1,1
10144,ESP,Limited,RENEWAL,Web,79,USD,4/14/19,10/14/19,183,No,No,NULL,NULL,Off,US/Canada,Consumer,Web,Yes,Yes,26,0,0,0,0,1,1,1,1
10145,ESP,Limited,INITIAL_PURCHASE,Web,35.97,USD,3/20/20,6/25/20,97,No,Yes,3/20/20,3/23/20,On,US/Canada,Consumer,Web,Yes,Yes,31,31,10,7,2,1,1,1,1
10158,ESC,Limited,RENEWAL,Web,79,USD,5/8/19,11/8/19,184,No,No,NULL,NULL,Off,US/Canada,Consumer,Web,No,Yes,0,0,0,0,0,1,1,1,1
10160,HEB,Limited,INITIAL_PURCHASE,Web,119,USD,7/20/19,1/20/20,184,Yes,No,NULL,NULL,Off,US/Canada,Consumer,Web,Yes,Yes,5,4,0,3,0,1,1,1,1
10164,SVE,Limited,INITIAL_PURCHASE,Web,41.34,USD,12/23/19,4/9/20,108,No,Yes,12/23/19,12/26/19,Off,US/Canada,Consumer,Web,Yes,Yes,28,2,0,1,0,1,1,1,1
10169,ENG,Limited,INITIAL_PURCHASE,Web,35.97,USD,5/7/19,11/7/19,184,No,No,NULL,NULL,On,US/Canada,Consumer,Web,Yes,Yes,0,0,0,0,0,1,1,1,1
10196,JPN,Limited,INITIAL_PURCHASE,Web,35.97,USD,1/19/20,4/19/20,91,Yes,No,NULL,NULL,Off,Other,Consumer,App,No,Yes,1,0,0,0,0,1,1,1,1
10203,ESC,Limited,INITIAL_PURCHASE,Web,38.22,USD,2/4/20,5/4/20,90,No,Yes,1/30/20,2/2/20,Off,US/Canada,Consumer,Web,Yes,Yes,16,0,0,0,0,1,1,1,1
